id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
66938,"Tv. Sete De Setembro - Icui Guajara, Ananindeua - PA, 67125-000, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3332556686926673,-48.401263412073355,"12/09/2024, 18:45:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,b745afe1-d741-46bc-9118-c362c6aa6a75,People,dead,Sem identificação,"12/09/2024, 18:45:00",Civilian,35,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66942,"Tv. Sn-4 - Marambaia, Belém - PA, 66623-278, Brasil",Norte,Pará,BELEM,MARAMBAIA,,,-1.3978502085331943,-48.43644000310791,"13/09/2024, 12:05:00",false,true,,Tentativa/Roubo,,Ataques armados sobre rodas,false,29306717-2686-40d8-b21f-47df66d807f9,People,dead,Sem identificação,"13/09/2024, 12:05:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66994,"Vila da Bacabeira - Mosqueiro, Belém - PA, Brasil",Norte,Pará,BELEM,,,,-1.1454730351316489,-48.32598982672871,"13/09/2024, 18:00:00",true,true,25°BPM,Ação policial,,,false,18495b51-409e-468e-8575-b39dac7b0c2f,People,dead,Sem identificação,"16/09/2024, 09:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66955,"Vila Campinense - Caraparu, Santa Izabel do Pará - PA, Brasil",Norte,Pará,SANTA IZABEL DO PARA,NI,,,-1.4353555322810967,-48.106791096427045,"14/09/2024, 04:00:00",false,false,,Homicidio/Tentativa,,,false,b1226e62-bdc9-466b-b3cc-48470e9fadc0,People,dead,Encontro de cadáver,"13/09/2024, 21:00:00",Civilian,52,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67137,"Guamá, Belém - PA, 66073-640, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4599644289664182,-48.46077791507624,"14/09/2024, 21:00:00",true,true,37° BPM,Ação policial,,,false,e7b36818-25b2-453d-83c8-63f509d2ff53,People,dead,Sem identificação,"14/09/2024, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66979,"R. Santa Maria - Icuí-Guajará, Ananindeua - PA, 67125-775, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3414956245348124,-48.39937059147447,"15/09/2024, 14:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,d69c0ee6-c755-4b84-a930-29a7ffd77b67,People,dead,Sem identificação,"15/09/2024, 14:00:00",Civilian,49,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66979,"R. Santa Maria - Icuí-Guajará, Ananindeua - PA, 67125-775, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3414956245348124,-48.39937059147447,"15/09/2024, 14:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,13622fae-fc01-442b-bede-c12550878f92,People,dead,Sem identificação,"15/09/2024, 14:00:00",Civilian,24,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67002,"Conj. Liberdade II - Terra Firme, Belém - PA, 66077-665, Brasil",Norte,Pará,BELEM,TERRA FIRME,,,-1.467239900854452,-48.45241875103861,"15/09/2024, 21:00:00",true,true,37° BPM,Ação policial,,,false,4f4d749b-e311-4df8-a699-4e5eb015ca1b,People,dead,Sem identificação,"15/09/2024, 21:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66997,"Passagem Moura Carvalho - Condor, Belém - PA, 66063-383, Brasil",Norte,Pará,BELEM,CONDOR,,,-1.4716832731577008,-48.473896400802616,"16/09/2024, 20:50:00",true,true,37°BPM,Ação policial,,,false,3a67b9b8-4d5f-4cca-b976-afef4c81d125,People,dead,Sem identificação,"16/09/2024, 20:50:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66997,"Passagem Moura Carvalho - Condor, Belém - PA, 66063-383, Brasil",Norte,Pará,BELEM,CONDOR,,,-1.4716832731577008,-48.473896400802616,"16/09/2024, 20:50:00",true,true,37°BPM,Ação policial,,,false,cb524062-83fc-4cbc-8941-a3f32ce52968,People,dead,Sem identificação,"16/09/2024, 20:50:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67003,"Conj. Jardim Modelo - Castanhal, PA, 68740-440, Brasil",Norte,Pará,CASTANHAL,SANTA CATARINA,,,-1.2886530956440763,-47.87723930504889,"17/09/2024, 10:00:00",true,true,PC,Operação policial,,,false,fcf6cecf-0e13-408a-b199-f600e17f1092,People,dead,Sem identificação,"17/09/2024, 10:00:00",Civilian,,não identificado,homem cis,Branca,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67023,"Estr. Icuí-Guajará - Icuí-Guajará, Ananindeua - PA, 67125-084, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3244528624903533," -48.41636073438703","18/09/2024, 09:15:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,4e130e0e-6fed-4296-92dd-e29b3994034a,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67049,"Rua da Uriboca Velha - Bairro do Uriboca, Marituba - PA, 67105-070, Brasil",Norte,Pará,MARITUBA,URIBOCA,,,-1.383513201633326,-48.35090448390899,"20/09/2024, 07:00:00",true,true,29° BPM,Tentativa/Roubo,,Perseguição,false,22c72c13-ce2a-446e-859d-fed170217893,People,dead,Sem identificação,"20/09/2024, 07:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67049,"Rua da Uriboca Velha - Bairro do Uriboca, Marituba - PA, 67105-070, Brasil",Norte,Pará,MARITUBA,URIBOCA,,,-1.383513201633326,-48.35090448390899,"20/09/2024, 07:00:00",true,true,29° BPM,Tentativa/Roubo,,Perseguição,false,1877b3ad-64ee-4572-af63-1a65e3865fa6,People,dead,Sem identificação,"20/09/2024, 07:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67121,"Passagem Furo do Maguari - Campina de Icoaraci - Campina, Belém - PA, 66813-030, Brasil",Norte,Pará,BELEM,CAMPINA DE ICOARACI,,,-1.292673526183466,-48.47782782271716,"20/09/2024, 07:00:00",true,true,ROTAM,Ação policial,,,false,b24352e9-6450-411a-a39d-e297917577e5,People,dead,Sem identificação,"20/09/2024, 07:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67088,"Tv. Barão do Triunfo, 325 - Sacramenta, Belém - PA, 66120-220, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.4199620278175797,-48.481343666759074,"22/09/2024, 22:30:00",false,false,,Homicidio/Tentativa,,,false,614dca60-6ceb-4eef-b2a1-79256553d4a2,People,dead,Sem identificação,"22/09/2024, 22:30:00",Civilian,44,adulto,mulher cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67133,"Est. Velha do Outeiro - Maracacuera - Icoaraci, Belém - PA, 66815-160, Brasil",Norte,Pará,BELEM,MARACACUERA,,,-1.290745980826364,-48.45859947571666,"24/09/2024, 14:00:00",true,true,10° BPM,Ação policial,,,false,d1edd95d-f37e-421b-9e9d-92db733e52f9,People,dead,Sem identificação,"24/09/2024, 14:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67142,"R. São Miguel - Cremação, Belém - PA, 66033-015, Brasil",Norte,Pará,BELEM,CREMACAO,,,-1.463762986286458,-48.471961670360656,"25/09/2024, 15:05:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,f5770c68-47ec-4c42-85ff-38ee8c9d9267,People,dead,Sem identificação,"25/09/2024, 15:45:00",Civilian,,adulto,homem cis,Branca,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67170,"Tv. Francisco Monteiro - Guamá, Belém - PA, 66073-210, Brasil",Norte,Pará,BELEM,GUAMA,,MONTEPIO,-1.4590749942254788,-48.4594730734157,"26/09/2024, 20:00:00",false,false,,Homicidio/Tentativa,,Perseguição,false,9e3ea7e4-ebe7-4950-9b82-70ee7720441c,People,dead,Sem identificação,"26/09/2024, 20:00:00",Civilian,30,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67169,"Conjunto Abelardo Condurú - Coqueiro, Ananindeua - PA, 67015-190, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,CONJUNTO ABELARDO CONDURU,-1.376034,-48.4125638,"27/09/2024, 00:00:00",false,false,,Tentativa/Roubo,,,false,43ba3e69-b193-458c-a55c-4cc53394d867,People,dead,Sem identificação,"26/09/2024, 21:00:00",Civilian,35,adulto,homem cis,Negra,sem identificação,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67202,"Passagem Mucajá - Sacramenta, Belém - PA, 66120-080, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.4122089127366053,-48.4683471424474,"28/09/2024, 13:00:00",true,true,"NÃO IDENTIFICADO ",Ação policial,,Perseguição,false,75fbef52-9218-4fa1-ab0a-ecef58e33680,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67315,"Rua da Cerâmica - Bairro Nova União, Marituba - PA, 67200-000, Brasil",Norte,Pará,MARITUBA,NOVA UNIAO,,,-1.3589228542186225,-48.33399927668313,"01/10/2024, 12:00:00",true,true,21° BPM,Ação policial,,Perseguição,false,81dfe34d-773b-4b87-a842-eb47652f9fd5,People,dead,Sem identificação,"01/10/2024, 12:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67251,"R. Fe Em Deus - quarenta horas, Nova esperança, Ananindeua - PA, 67140-795, Brasil",Norte,Pará,ANANINDEUA,40 HORAS,,NOVA ESPERANCA,-1.3499661009385011,-48.41510265301624,"02/10/2024, 03:00:00",false,false,,Tentativa/Roubo,,Perseguição,false,f1f9fe8f-6ee8-4c3d-965c-f1e9103916ba,People,dead,Sem identificação,"02/10/2024, 03:00:00",Civilian,37,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67249,"Passagem Três de Maio - Vila dos inocentes I, Campina de Icoaraci, Belém - PA, 66813-415, Brasil",Norte,Pará,BELEM,CAMPINA DE ICOARACI,,,-1.2932441983258143,-48.469483519120246,"02/10/2024, 05:00:00",false,false,,Homicidio/Tentativa,,,false,436d0bb2-0e7c-4a3c-8e6d-9d18c7ddaa6d,People,dead,Sem identificação,"02/10/2024, 05:00:00",Civilian,43,adulto,homem cis,Negra,outros,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67296,"Alameda Violeta - Cariri, Castanhal - PA, 68745-455, Brasil",Norte,Pará,CASTANHAL,CARIRI,,,-1.3092097078487765,-47.92192316777971,"04/10/2024, 08:32:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,51ed841a-ec55-49f5-9813-178bd3e83087,People,dead,Sem identificação,"04/10/2024, 08:32:00",Civilian,42,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67314,"Tv. Fluminense do Canal Água Cristal - Marambaia, Belém - PA, 66615-515, Brasil",Norte,Pará,BELEM,MARAMBAIA,,FAVELA DA COSANPA,-1.4030813627231618,-48.46471420145926,"05/10/2024, 18:30:00",false,false,,Homicidio/Tentativa,,,false,c3540a80-9f0b-4e6f-8d82-56fae3727542,People,dead,Sem identificação,"05/10/2024, 18:30:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67367,"Av. Beira-Mar - Farol Velho, Cotijuba, Belém - PA, 66810-000, Brasil",Norte,Pará,BELEM,ILHA DE COTIJUBA,,,-1.2641594222527988," -48.55589726560447","05/10/2024, 21:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,f42580a3-9089-411b-a6ed-66065f061bc0,People,dead,Sem identificação,"05/10/2024, 21:00:00",Civilian,46,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,ed46454a-54ba-4675-8e94-25d9ab5af3a7,People,wounded,Chacina,,Civilian,22,adulto,mulher cis,Branca,sem identificação,não se aplica,Gestante,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,c28f36ae-96e4-47c9-a981-5f6eea60e963,People,wounded,Chacina,,Civilian,,não identificado,homem cis,Não identificado,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,91bd53aa-52a2-4431-8d68-317ea0c8bb39,People,dead,Chacina,"06/10/2024, 22:50:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,e19901c2-9207-4603-9c52-a98cdb5fb9cd,People,dead,Chacina,"06/10/2024, 22:50:00",Civilian,24,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,e88c994f-6e6c-4351-87ba-c40a0780fbb2,People,dead,Chacina,"15/10/2024, 21:00:00",Civilian,,não identificado,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67326,"Av. D. Vicente Zico - Cidade Nova, Ananindeua - PA, 67133-780, Brasil",Norte,Pará,ANANINDEUA,CIDADE NOVA,,,-1.3519310172680399,-48.40784190338445,"06/10/2024, 22:50:00",false,false,,Homicidio/Tentativa,,,true,5a99244a-65c5-4d8f-ade1-285bca9c249e,People,wounded,Chacina,,Civilian,,não identificado,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67364,"Passagem Classe A - Curió-Utinga, Belém - PA, 66610-595, Brasil",Norte,Pará,BELEM,CURIO UTINGA,,FAVELO DO CURIO/CRUZEIRINHO,-1.4273805843808394,-48.444452506812276,"07/10/2024, 16:35:00",false,false,,Homicidio/Tentativa,,Feminicídio/tentativa,false,2f3f15ec-5c11-439b-920f-e9cdfa0ab52d,People,wounded,Feminicídio/tentativa,,Civilian,,adulto,mulher cis,Não identificado,outros,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67357,"Rua Curuçá - Bairro Dom Aristides, Marituba - PA, 67205-055, Brasil",Norte,Pará,MARITUBA,DOM ARISTIDES,,,-1.3570732378990864,-48.34518230082371,"07/10/2024, 18:50:00",false,false,,Homicidio/Tentativa,,,true,a3373c15-3219-4e48-b919-07397e65627f,People,dead,Chacina,"07/10/2024, 18:50:00",Civilian,26,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67357,"Rua Curuçá - Bairro Dom Aristides, Marituba - PA, 67205-055, Brasil",Norte,Pará,MARITUBA,DOM ARISTIDES,,,-1.3570732378990864,-48.34518230082371,"07/10/2024, 18:50:00",false,false,,Homicidio/Tentativa,,,true,1d7d4b54-56bd-40b0-a495-7790ceb846cc,People,dead,Chacina,"07/10/2024, 18:50:00",Civilian,20,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67357,"Rua Curuçá - Bairro Dom Aristides, Marituba - PA, 67205-055, Brasil",Norte,Pará,MARITUBA,DOM ARISTIDES,,,-1.3570732378990864,-48.34518230082371,"07/10/2024, 18:50:00",false,false,,Homicidio/Tentativa,,,true,ac1a5e14-32a2-4c98-b55e-712933c34680,People,dead,Chacina,"07/10/2024, 18:50:00",Civilian,,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67376,"Pantanal, Castanhal - PA, Brasil",Norte,Pará,CASTANHAL,PANTANAL,,,-1.3167716393739182,-47.95147946641412,"08/10/2024, 07:00:00",true,true,PC,Ação policial,,,false,3d1a9c89-e9eb-4b70-8c09-2fdafe60fa30,People,dead,Sem identificação,"08/10/2024, 07:00:00",Civilian,31,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67373,"Rua José Bonifácio - Loteamento 28 de agosto - Quarenta Horas, Ananindeua - PA, 67120-385, Brasil",Norte,Pará,ANANINDEUA,40 HORAS,,LOTEAMENTO 28 DE AGOSTO,-1.3460846024998563,-48.412864200585844,"08/10/2024, 10:50:00",false,false,,Tentativa/Roubo,,,false,cccc6242-447b-4657-8b7a-8e3960f5c341,People,dead,Sem identificação,"08/10/2024, 10:50:00",Civilian,,adulto,homem cis,Negra,sem identificação,em serviço,Motorista de aplicativo,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67375,"R. Osvaldo de Caldas Brito - Jurunas, Belém - PA, 66025-190, Brasil",Norte,Pará,BELEM,JURUNAS,,,-1.4687575924835794,-48.49922705585841,"08/10/2024, 12:30:00",false,false,,Homicidio/Tentativa,,,false,d10303a5-7c44-40ee-82e9-5cdddfd9426f,People,dead,Sem identificação,"08/10/2024, 12:30:00",Agent,63,idoso,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,marinha,não identificado,aposentado / exonerado,Não identificado
67389,"Rua do Produtor - Canaã, Marituba - PA, Brasil",Norte,Pará,MARITUBA,CANAA,,,-1.3776902138037597,-48.283732207341956,"08/10/2024, 15:00:00",true,true,21° BPM,Ação policial,,,false,4300db59-ec72-410d-bb45-2dfd798eecac,People,dead,Sem identificação,"08/10/2024, 15:00:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
